draw,alpha,modality,n,n_mal,coverage,set_size,miss,release,referral
25,0.1,derm,231,75,0.9567099567099567,4.268398268398268,0.013333333333333334,0.01282051282051282,0.987012987012987
25,0.1,clin,18,8,0.8333333333333334,4.111111111111111,0.0,0.0,1.0
25,0.1,both,73,50,0.9041095890410958,4.4520547945205475,0.0,0.0,1.0
25,0.1,all,322,133,0.937888198757764,4.301242236024844,0.007518796992481203,0.010582010582010581,0.9906832298136646
25,0.15,derm,231,75,0.9134199134199135,3.2164502164502164,0.02666666666666667,0.1282051282051282,0.9047619047619048
25,0.15,clin,18,8,0.7777777777777778,3.111111111111111,0.0,0.0,1.0
25,0.15,both,73,50,0.8493150684931506,3.7260273972602738,0.04,0.0,0.9726027397260274
25,0.15,all,322,133,0.8913043478260869,3.3260869565217392,0.03007518796992481,0.10582010582010581,0.9254658385093167
26,0.05,derm,301,85,0.973421926910299,5.471760797342193,0.0,0.0,1.0
26,0.05,clin,11,8,0.8181818181818182,5.2727272727272725,0.0,0.0,1.0
26,0.05,both,93,64,0.946236559139785,5.655913978494624,0.0,0.0,1.0
26,0.05,all,405,157,0.9629629629629629,5.508641975308642,0.0,0.0,1.0
26,0.1,derm,301,85,0.9501661129568106,4.132890365448505,0.03529411764705882,0.032407407407407406,0.9667774086378738
26,0.1,clin,11,8,0.8181818181818182,3.909090909090909,0.0,0.0,1.0
26,0.1,both,93,64,0.9354838709677419,4.591397849462366,0.0,0.0,1.0
26,0.1,all,405,157,0.9432098765432099,4.232098765432099,0.01910828025477707,0.028225806451612902,0.9753086419753086
26,0.15,derm,301,85,0.8903654485049833,3.009966777408638,0.03529411764705882,0.21296296296296297,0.8372093023255814
26,0.15,clin,11,8,0.6363636363636364,2.6363636363636362,0.0,0.0,1.0
26,0.15,both,93,64,0.9032258064516129,3.806451612903226,0.0,0.0,1.0
26,0.15,all,405,157,0.8864197530864197,3.1827160493827162,0.01910828025477707,0.18548387096774194,0.8790123456790123
27,0.05,derm,296,76,0.972972972972973,5.6925675675675675,0.0,0.0,1.0
27,0.05,clin,18,12,0.8888888888888888,5.777777777777778,0.0,0.0,1.0
27,0.05,both,85,58,0.8941176470588236,6.0,0.0,0.0,1.0
27,0.05,all,399,146,0.9523809523809523,5.761904761904762,0.0,0.0,1.0
27,0.1,derm,296,76,0.9324324324324325,3.6587837837837838,0.02631578947368421,0.07272727272727272,0.9391891891891891
27,0.1,clin,18,12,0.7777777777777778,3.6666666666666665,0.0,0.0,1.0
27,0.1,both,85,58,0.8823529411764706,4.176470588235294,0.0,0.0,1.0
27,0.1,all,399,146,0.9147869674185464,3.769423558897243,0.0136986301369863,0.06324110671936758,0.9548872180451128
27,0.15,derm,296,76,0.902027027027027,2.847972972972973,0.039473684210526314,0.22272727272727272,0.8243243243243243
27,0.15,clin,18,12,0.7777777777777778,3.0555555555555554,0.08333333333333333,0.0,0.9444444444444444
27,0.15,both,85,58,0.8470588235294118,3.6705882352941175,0.0,0.0,1.0
27,0.15,all,399,146,0.8847117794486216,3.0325814536340854,0.0273972602739726,0.19367588932806323,0.8671679197994987
28,0.05,derm,210,92,0.9952380952380953,6.447619047619048,0.0,0.0,1.0
28,0.05,clin,14,9,0.8571428571428571,5.785714285714286,0.0,0.0,1.0
28,0.05,both,89,62,0.9550561797752809,6.325842696629214,0.0,0.0,1.0
28,0.05,all,313,163,0.9776357827476039,6.383386581469648,0.0,0.0,1.0
28,0.1,derm,210,92,0.9666666666666667,4.976190476190476,0.0,0.00847457627118644,0.9952380952380953
28,0.1,clin,14,9,0.8571428571428571,3.9285714285714284,0.0,0.0,1.0
28,0.1,both,89,62,0.9213483146067416,4.595505617977528,0.0,0.0,1.0
28,0.1,all,313,163,0.9488817891373802,4.821086261980831,0.0,0.006666666666666667,0.9968051118210862
28,0.15,derm,210,92,0.9142857142857143,3.780952380952381,0.010869565217391304,0.13559322033898305,0.919047619047619
28,0.15,clin,14,9,0.7857142857142857,3.2142857142857144,0.1111111111111111,0.0,0.9285714285714286
28,0.15,both,89,62,0.8426966292134831,3.4269662921348316,0.03225806451612903,0.037037037037037035,0.9662921348314607
28,0.15,all,313,163,0.8881789137380192,3.6549520766773163,0.024539877300613498,0.11333333333333333,0.9329073482428115
29,0.05,derm,283,75,0.9787985865724381,5.855123674911661,0.0,0.0,1.0
29,0.05,clin,15,12,0.9333333333333333,6.0,0.0,0.0,1.0
29,0.05,both,88,55,0.9318181818181818,6.1022727272727275,0.0,0.0,1.0
29,0.05,all,386,142,0.966321243523316,5.917098445595855,0.0,0.0,1.0
29,0.1,derm,283,75,0.9399293286219081,4.003533568904594,0.0,0.03365384615384615,0.9752650176678446
29,0.1,clin,15,12,0.9333333333333333,3.933333333333333,0.0,0.0,1.0
29,0.1,both,88,55,0.8977272727272727,4.454545454545454,0.0,0.0,1.0
29,0.1,all,386,142,0.9300518134715026,4.103626943005182,0.0,0.028688524590163935,0.9818652849740933
29,0.15,derm,283,75,0.8939929328621908,3.067137809187279,0.0,0.1778846153846154,0.8692579505300353
29,0.15,clin,15,12,0.8666666666666667,3.0,0.0,0.0,1.0
29,0.15,both,88,55,0.8522727272727273,3.8863636363636362,0.01818181818181818,0.0,0.9886363636363636
29,0.15,all,386,142,0.883419689119171,3.2512953367875648,0.007042253521126761,0.15163934426229508,0.9015544041450777
30,0.05,derm,289,104,0.9930795847750865,6.024221453287197,0.0,0.0,1.0
30,0.05,clin,16,10,1.0,6.0,0.0,0.0,1.0
30,0.05,both,66,41,0.8939393939393939,5.863636363636363,0.0,0.0,1.0
30,0.05,all,371,155,0.9757412398921833,5.994609164420485,0.0,0.0,1.0
30,0.1,derm,289,104,0.9446366782006921,4.176470588235294,0.019230769230769232,0.043243243243243246,0.9653979238754326
30,0.1,clin,16,10,0.8125,3.875,0.1,0.0,0.9375
30,0.1,both,66,41,0.8787878787878788,4.287878787878788,0.0,0.0,1.0
30,0.1,all,371,155,0.9272237196765498,4.183288409703504,0.01935483870967742,0.037037037037037035,0.9703504043126685
30,0.15,derm,289,104,0.9065743944636678,3.217993079584775,0.028846153846153848,0.1891891891891892,0.8685121107266436
30,0.15,clin,16,10,0.6875,2.625,0.1,0.0,0.9375
30,0.15,both,66,41,0.803030303030303,3.4242424242424243,0.04878048780487805,0.04,0.9545454545454546
30,0.15,all,371,155,0.8787061994609164,3.22911051212938,0.03870967741935484,0.16666666666666666,0.8867924528301887
31,0.05,derm,225,90,0.9688888888888889,6.115555555555556,0.0,0.0,1.0
31,0.05,clin,16,9,1.0,5.125,0.0,0.0,1.0
31,0.05,both,84,51,0.9642857142857143,5.916666666666667,0.0,0.0,1.0
31,0.05,all,325,150,0.9692307692307692,6.015384615384615,0.0,0.0,1.0
31,0.1,derm,225,90,0.9244444444444444,4.52,0.0,0.05185185185185185,0.9688888888888889
31,0.1,clin,16,9,1.0,3.9375,0.0,0.0,1.0
31,0.1,both,84,51,0.9166666666666666,4.285714285714286,0.0,0.0,1.0
31,0.1,all,325,150,0.9261538461538461,4.430769230769231,0.0,0.04,0.9784615384615385
31,0.15,derm,225,90,0.8977777777777778,3.7422222222222223,0.0,0.11851851851851852,0.9288888888888889
31,0.15,clin,16,9,0.9375,3.1875,0.0,0.0,1.0
31,0.15,both,84,51,0.8928571428571429,3.5833333333333335,0.0,0.030303030303030304,0.9880952380952381
31,0.15,all,325,150,0.8984615384615384,3.6738461538461538,0.0,0.09714285714285714,0.9476923076923077
32,0.05,derm,194,92,0.979381443298969,6.314432989690721,0.0,0.0,1.0
32,0.05,clin,15,14,0.9333333333333333,6.0,0.0,0.0,1.0
32,0.05,both,88,58,0.9318181818181818,6.204545454545454,0.0,0.0,1.0
32,0.05,all,297,164,0.9629629629629629,6.265993265993266,0.0,0.0,1.0
32,0.1,derm,194,92,0.9329896907216495,4.463917525773196,0.0,0.0392156862745098,0.979381443298969
32,0.1,clin,15,14,0.9333333333333333,4.0,0.0,0.0,1.0
32,0.1,both,88,58,0.8863636363636364,4.3522727272727275,0.0,0.0,1.0
32,0.1,all,297,164,0.9191919191919192,4.407407407407407,0.0,0.03007518796992481,0.9865319865319865
32,0.15,derm,194,92,0.9123711340206185,3.716494845360825,0.0,0.13725490196078433,0.9278350515463918
32,0.15,clin,15,14,0.8,3.2666666666666666,0.0,0.0,1.0
32,0.15,both,88,58,0.875,3.715909090909091,0.0,0.03333333333333333,0.9886363636363636
32,0.15,all,297,164,0.8956228956228957,3.6936026936026938,0.0,0.11278195488721804,0.9494949494949495
33,0.05,derm,325,84,0.9938461538461538,6.126153846153846,0.0,0.0,1.0
33,0.05,clin,19,13,0.8947368421052632,6.157894736842105,0.0,0.0,1.0
33,0.05,both,67,49,0.9104477611940298,6.08955223880597,0.0,0.0,1.0
33,0.05,all,411,146,0.975669099756691,6.121654501216545,0.0,0.0,1.0
33,0.1,derm,325,84,0.9569230769230769,4.0830769230769235,0.011904761904761904,0.04979253112033195,0.96
33,0.1,clin,19,13,0.8947368421052632,4.105263157894737,0.0,0.0,1.0
33,0.1,both,67,49,0.8656716417910447,4.2388059701492535,0.0,0.0,1.0
33,0.1,all,411,146,0.9391727493917275,4.109489051094891,0.00684931506849315,0.045283018867924525,0.9683698296836983
33,0.15,derm,325,84,0.9323076923076923,3.252307692307692,0.023809523809523808,0.16182572614107885,0.8738461538461538
33,0.15,clin,19,13,0.7368421052631579,3.0526315789473686,0.07692307692307693,0.0,0.9473684210526315
33,0.15,both,67,49,0.8507462686567164,3.5671641791044775,0.02040816326530612,0.0,0.9850746268656716
33,0.15,all,411,146,0.9099756690997567,3.294403892944039,0.0273972602739726,0.1471698113207547,0.8953771289537713
34,0.05,derm,247,90,0.951417004048583,5.412955465587045,0.0,0.0,1.0
34,0.05,clin,17,9,0.7647058823529411,4.235294117647059,0.0,0.0,1.0
34,0.05,both,77,47,0.8831168831168831,5.688311688311688,0.0,0.0,1.0
34,0.05,all,341,146,0.9266862170087976,5.416422287390029,0.0,0.0,1.0
34,0.1,derm,247,90,0.9068825910931174,3.6963562753036436,0.022222222222222223,0.08280254777070063,0.9392712550607287
34,0.1,clin,17,9,0.5882352941176471,2.764705882352941,0.1111111111111111,0.0,0.9411764705882353
34,0.1,both,77,47,0.8311688311688312,3.831168831168831,0.0,0.03333333333333333,0.987012987012987
34,0.1,all,341,146,0.873900293255132,3.6803519061583576,0.02054794520547945,0.07179487179487179,0.9501466275659824
34,0.15,derm,247,90,0.8744939271255061,2.9919028340080973,0.03333333333333333,0.15286624203821655,0.8906882591093117
34,0.15,clin,17,9,0.5882352941176471,2.411764705882353,0.1111111111111111,0.0,0.9411764705882353
34,0.15,both,77,47,0.7402597402597403,3.25974025974026,0.0,0.0,1.0
34,0.15,all,341,146,0.8299120234604106,3.0234604105571847,0.0273972602739726,0.12307692307692308,0.9178885630498533
35,0.05,derm,216,77,0.9907407407407407,5.796296296296297,0.0,0.0,1.0
35,0.05,clin,15,6,1.0,5.666666666666667,0.0,0.0,1.0
35,0.05,both,106,65,0.9339622641509434,6.283018867924528,0.0,0.0,1.0
35,0.05,all,337,148,0.973293768545994,5.943620178041543,0.0,0.0,1.0
35,0.1,derm,216,77,0.9629629629629629,4.287037037037037,0.0,0.03597122302158273,0.9768518518518519
35,0.1,clin,15,6,0.8,4.133333333333334,0.0,0.0,1.0
35,0.1,both,106,65,0.8867924528301887,4.528301886792453,0.0,0.0,1.0
35,0.1,all,337,148,0.9317507418397626,4.356083086053412,0.0,0.026455026455026454,0.9851632047477745
35,0.15,derm,216,77,0.9120370370370371,3.111111111111111,0.025974025974025976,0.2158273381294964,0.8518518518518519
35,0.15,clin,15,6,0.6666666666666666,3.1333333333333333,0.0,0.0,1.0
35,0.15,both,106,65,0.8584905660377359,3.5943396226415096,0.046153846153846156,0.0,0.9716981132075472
35,0.15,all,337,148,0.884272997032641,3.264094955489614,0.033783783783783786,0.15873015873015872,0.8961424332344213
36,0.05,derm,208,103,0.9807692307692307,6.581730769230769,0.0,0.0,1.0
36,0.05,clin,13,11,1.0,6.769230769230769,0.0,0.0,1.0
36,0.05,both,87,60,0.9655172413793104,6.609195402298851,0.0,0.0,1.0
36,0.05,all,308,174,0.9772727272727273,6.597402597402597,0.0,0.0,1.0
36,0.1,derm,208,103,0.9615384615384616,4.798076923076923,0.0,0.009523809523809525,0.9951923076923077
36,0.1,clin,13,11,0.9230769230769231,4.615384615384615,0.0,0.0,1.0
36,0.1,both,87,60,0.9425287356321839,4.781609195402299,0.0,0.0,1.0
36,0.1,all,308,174,0.9545454545454546,4.785714285714286,0.0,0.007462686567164179,0.9967532467532467
36,0.15,derm,208,103,0.9086538461538461,3.8076923076923075,0.009708737864077669,0.06666666666666667,0.9615384615384616
36,0.15,clin,13,11,0.7692307692307693,3.4615384615384617,0.0,0.0,1.0
36,0.15,both,87,60,0.9080459770114943,3.9885057471264367,0.0,0.0,1.0
36,0.15,all,308,174,0.9025974025974026,3.844155844155844,0.005747126436781609,0.05223880597014925,0.974025974025974
37,0.05,derm,223,82,1.0,6.358744394618834,0.0,0.0,1.0
37,0.05,clin,14,11,0.9285714285714286,6.0,0.0,0.0,1.0
37,0.05,both,91,56,0.9230769230769231,6.131868131868132,0.0,0.0,1.0
37,0.05,all,328,149,0.975609756097561,6.280487804878049,0.0,0.0,1.0
37,0.1,derm,223,82,0.9551569506726457,4.479820627802691,0.0,0.03546099290780142,0.9775784753363229
37,0.1,clin,14,11,0.8571428571428571,3.857142857142857,0.0,0.0,1.0
37,0.1,both,91,56,0.8681318681318682,4.21978021978022,0.0,0.0,1.0
37,0.1,all,328,149,0.926829268292683,4.3810975609756095,0.0,0.027932960893854747,0.9847560975609756
37,0.15,derm,223,82,0.9327354260089686,3.8475336322869955,0.0,0.12056737588652482,0.9237668161434978
37,0.15,clin,14,11,0.7857142857142857,3.0714285714285716,0.09090909090909091,0.0,0.9285714285714286
37,0.15,both,91,56,0.8461538461538461,3.6483516483516483,0.017857142857142856,0.02857142857142857,0.978021978021978
37,0.15,all,328,149,0.9024390243902439,3.7591463414634148,0.013422818791946308,0.1005586592178771,0.9390243902439024
38,0.05,derm,266,97,0.9774436090225563,6.142857142857143,0.0,0.0,1.0
38,0.05,clin,20,14,0.95,5.8,0.0,0.0,1.0
38,0.05,both,89,57,0.9438202247191011,6.067415730337078,0.0,0.0,1.0
38,0.05,all,375,168,0.968,6.1066666666666665,0.0,0.0,1.0
38,0.1,derm,266,97,0.9473684210526315,4.650375939849624,0.0,0.005917159763313609,0.9962406015037594
38,0.1,clin,20,14,0.95,4.05,0.0,0.0,1.0
38,0.1,both,89,57,0.9325842696629213,4.47191011235955,0.0,0.0,1.0
38,0.1,all,375,168,0.944,4.576,0.0,0.004830917874396135,0.9973333333333333
38,0.15,derm,266,97,0.9097744360902256,3.5789473684210527,0.0,0.13609467455621302,0.9135338345864662
38,0.15,clin,20,14,0.85,3.15,0.0,0.0,1.0
38,0.15,both,89,57,0.9101123595505618,3.6179775280898876,0.017543859649122806,0.03125,0.9775280898876404
38,0.15,all,375,168,0.9066666666666666,3.5653333333333332,0.005952380952380952,0.11594202898550725,0.9333333333333333
39,0.05,derm,268,73,0.9850746268656716,5.970149253731344,0.0,0.0,1.0
39,0.05,clin,12,11,0.9166666666666666,6.833333333333333,0.0,0.0,1.0
39,0.05,both,87,59,0.9540229885057471,6.64367816091954,0.0,0.0,1.0
39,0.05,all,367,143,0.9754768392370572,6.1580381471389645,0.0,0.0,1.0
39,0.1,derm,268,73,0.9477611940298507,3.962686567164179,0.0,0.005128205128205128,0.996268656716418
39,0.1,clin,12,11,0.75,3.9166666666666665,0.0,0.0,1.0
39,0.1,both,87,59,0.8505747126436781,4.264367816091954,0.0,0.0,1.0
39,0.1,all,367,143,0.9182561307901907,4.032697547683924,0.0,0.004464285714285714,0.997275204359673
39,0.15,derm,268,73,0.9104477611940298,2.958955223880597,0.0,0.20512820512820512,0.8507462686567164
39,0.15,clin,12,11,0.6666666666666666,2.3333333333333335,0.09090909090909091,0.0,0.9166666666666666
39,0.15,both,87,59,0.7816091954022989,3.4827586206896552,0.01694915254237288,0.03571428571428571,0.9770114942528736
39,0.15,all,367,143,0.8719346049046321,3.0626702997275204,0.013986013986013986,0.18303571428571427,0.8828337874659401
40,0.05,derm,273,88,0.9926739926739927,6.366300366300366,0.0,0.0,1.0
40,0.05,clin,14,9,1.0,6.5,0.0,0.0,1.0
40,0.05,both,80,52,0.95,6.3875,0.0,0.0,1.0
40,0.05,all,367,149,0.9836512261580381,6.376021798365122,0.0,0.0,1.0
40,0.1,derm,273,88,0.9743589743589743,4.915750915750916,0.0,0.010810810810810811,0.9926739926739927
40,0.1,clin,14,9,0.9285714285714286,4.714285714285714,0.0,0.0,1.0
40,0.1,both,80,52,0.925,4.7375,0.0,0.0,1.0
40,0.1,all,367,149,0.9618528610354223,4.869209809264305,0.0,0.009174311926605505,0.9945504087193461
40,0.15,derm,273,88,0.9377289377289377,3.78021978021978,0.0,0.08108108108108109,0.945054945054945
40,0.15,clin,14,9,0.8571428571428571,3.7142857142857144,0.0,0.0,1.0
40,0.15,both,80,52,0.925,3.9,0.0,0.0,1.0
40,0.15,all,367,149,0.9318801089918256,3.803814713896458,0.0,0.06880733944954129,0.9591280653950953
41,0.05,derm,267,80,0.9887640449438202,5.49812734082397,0.0,0.0,1.0
41,0.05,clin,13,9,0.9230769230769231,5.230769230769231,0.0,0.0,1.0
41,0.05,both,83,58,0.9397590361445783,6.240963855421687,0.0,0.0,1.0
41,0.05,all,363,147,0.9752066115702479,5.658402203856749,0.0,0.0,1.0
41,0.1,derm,267,80,0.9700374531835206,3.850187265917603,0.0,0.06951871657754011,0.951310861423221
41,0.1,clin,13,9,0.8461538461538461,3.5384615384615383,0.0,0.0,1.0
41,0.1,both,83,58,0.891566265060241,4.36144578313253,0.0,0.0,1.0
41,0.1,all,363,147,0.9476584022038568,3.955922865013774,0.0,0.06018518518518518,0.9641873278236914
41,0.15,derm,267,80,0.9363295880149812,3.2134831460674156,0.0,0.20855614973262032,0.8539325842696629
41,0.15,clin,13,9,0.6923076923076923,2.8461538461538463,0.0,0.0,1.0
41,0.15,both,83,58,0.8554216867469879,3.6867469879518073,0.0,0.04,0.9879518072289156
41,0.15,all,363,147,0.9090909090909091,3.3085399449035813,0.0,0.18518518518518517,0.8898071625344353
42,0.05,derm,213,81,0.9953051643192489,5.802816901408451,0.0,0.0,1.0
42,0.05,clin,15,11,0.8666666666666667,5.533333333333333,0.0,0.0,1.0
42,0.05,both,77,57,0.922077922077922,6.1558441558441555,0.0,0.0,1.0
42,0.05,all,305,149,0.9704918032786886,5.878688524590164,0.0,0.0,1.0
42,0.1,derm,213,81,0.9577464788732394,4.056338028169014,0.0,0.08333333333333333,0.9483568075117371
42,0.1,clin,15,11,0.8666666666666667,4.133333333333334,0.0,0.0,1.0
42,0.1,both,77,57,0.8441558441558441,4.6103896103896105,0.0,0.0,1.0
42,0.1,all,305,149,0.9245901639344263,4.2,0.0,0.07051282051282051,0.9639344262295082
42,0.15,derm,213,81,0.8967136150234741,2.971830985915493,0.012345679012345678,0.2727272727272727,0.8262910798122066
42,0.15,clin,15,11,0.8,3.066666666666667,0.0,0.0,1.0
42,0.15,both,77,57,0.8181818181818182,3.5844155844155843,0.017543859649122806,0.05,0.974025974025974
42,0.15,all,305,149,0.8721311475409836,3.1311475409836067,0.013422818791946308,0.23717948717948717,0.8721311475409836
43,0.05,derm,221,81,0.9909502262443439,5.398190045248869,0.0,0.007142857142857143,0.995475113122172
43,0.05,clin,15,9,0.8666666666666667,4.666666666666667,0.0,0.0,1.0
43,0.05,both,80,52,0.9125,5.6,0.0,0.0,1.0
43,0.05,all,316,142,0.9651898734177216,5.4145569620253164,0.0,0.005747126436781609,0.9968354430379747
43,0.1,derm,221,81,0.9502262443438914,3.8099547511312215,0.037037037037037035,0.12857142857142856,0.9049773755656109
43,0.1,clin,15,9,0.7333333333333333,3.4,0.1111111111111111,0.0,0.9333333333333333
43,0.1,both,80,52,0.875,4.4,0.0,0.0,1.0
43,0.1,all,316,142,0.9208860759493671,3.939873417721519,0.028169014084507043,0.10344827586206896,0.930379746835443
43,0.15,derm,221,81,0.918552036199095,3.081447963800905,0.037037037037037035,0.21428571428571427,0.8506787330316742
43,0.15,clin,15,9,0.5333333333333333,2.933333333333333,0.2222222222222222,0.0,0.8666666666666667
43,0.15,both,80,52,0.85,3.6375,0.0,0.03571428571428571,0.9875
43,0.15,all,316,142,0.8829113924050633,3.2151898734177213,0.035211267605633804,0.1781609195402299,0.8860759493670886
44,0.05,derm,282,85,0.9858156028368794,5.23404255319149,0.0,0.005076142131979695,0.9964539007092199
44,0.05,clin,17,12,0.9411764705882353,5.470588235294118,0.0,0.0,1.0
44,0.05,both,76,51,0.9078947368421053,5.7368421052631575,0.0,0.0,1.0
44,0.05,all,375,148,0.968,5.346666666666667,0.0,0.004405286343612335,0.9973333333333333
44,0.1,derm,282,85,0.9787234042553191,4.173758865248227,0.0,0.07614213197969544,0.9468085106382979
44,0.1,clin,17,12,0.9411764705882353,3.823529411764706,0.0,0.0,1.0
44,0.1,both,76,51,0.868421052631579,4.4868421052631575,0.0,0.0,1.0
44,0.1,all,375,148,0.9546666666666667,4.221333333333333,0.0,0.06607929515418502,0.96
44,0.15,derm,282,85,0.9397163120567376,3.3297872340425534,0.011764705882352941,0.23857868020304568,0.8297872340425532
44,0.15,clin,17,12,0.7647058823529411,2.8823529411764706,0.16666666666666666,0.0,0.8823529411764706
44,0.15,both,76,51,0.868421052631579,3.9342105263157894,0.0,0.04,0.9868421052631579
44,0.15,all,375,148,0.9173333333333333,3.432,0.02027027027027027,0.21145374449339208,0.864
45,0.05,derm,155,71,1.0,6.077419354838709,0.0,0.0,1.0
45,0.05,clin,14,12,1.0,6.571428571428571,0.0,0.0,1.0
45,0.05,both,102,69,0.9411764705882353,6.46078431372549,0.0,0.0,1.0
45,0.05,all,271,152,0.977859778597786,6.247232472324724,0.0,0.0,1.0
45,0.1,derm,155,71,0.9548387096774194,4.180645161290323,0.0,0.10714285714285714,0.9419354838709677
45,0.1,clin,14,12,0.9285714285714286,4.142857142857143,0.0,0.0,1.0
45,0.1,both,102,69,0.8823529411764706,4.588235294117647,0.0,0.0,1.0
45,0.1,all,271,152,0.9261992619926199,4.332103321033211,0.0,0.07563025210084033,0.966789667896679
45,0.15,derm,155,71,0.8903225806451613,3.296774193548387,0.014084507042253521,0.20238095238095238,0.8838709677419355
45,0.15,clin,14,12,0.8571428571428571,3.142857142857143,0.0,0.0,1.0
45,0.15,both,102,69,0.8529411764705882,3.7058823529411766,0.014492753623188406,0.0,0.9901960784313726
45,0.15,all,271,152,0.8745387453874539,3.4428044280442807,0.013157894736842105,0.14285714285714285,0.9298892988929889
46,0.05,derm,258,84,0.9806201550387597,6.034883720930233,0.0,0.0,1.0
46,0.05,clin,9,9,0.8888888888888888,5.888888888888889,0.0,,1.0
46,0.05,both,79,56,0.8987341772151899,6.341772151898734,0.0,0.0,1.0
46,0.05,all,346,149,0.9595375722543352,6.101156069364162,0.0,0.0,1.0
46,0.1,derm,258,84,0.937984496124031,4.3062015503875966,0.0,0.011494252873563218,0.9922480620155039
46,0.1,clin,9,9,0.8888888888888888,4.222222222222222,0.0,,1.0
46,0.1,both,79,56,0.8607594936708861,4.455696202531645,0.0,0.0,1.0
46,0.1,all,346,149,0.9190751445086706,4.338150289017341,0.0,0.01015228426395939,0.9942196531791907
46,0.15,derm,258,84,0.8914728682170543,3.2248062015503876,0.0,0.16091954022988506,0.8914728682170543
46,0.15,clin,9,9,0.8888888888888888,2.888888888888889,0.0,,1.0
46,0.15,both,79,56,0.7974683544303798,3.5949367088607596,0.0,0.043478260869565216,0.9873417721518988
46,0.15,all,346,149,0.869942196531792,3.300578034682081,0.0,0.14720812182741116,0.9161849710982659
47,0.05,derm,197,69,0.9695431472081218,5.086294416243655,0.014492753623188406,0.0,0.9949238578680203
47,0.05,clin,12,6,0.9166666666666666,4.083333333333333,0.0,0.0,1.0
47,0.05,both,92,67,0.8695652173913043,5.119565217391305,0.0,0.0,1.0
47,0.05,all,301,142,0.9368770764119602,5.056478405315614,0.007042253521126761,0.0,0.9966777408637874
47,0.1,derm,197,69,0.934010152284264,3.66497461928934,0.043478260869565216,0.109375,0.9137055837563451
47,0.1,clin,12,6,0.5833333333333334,2.8333333333333335,0.16666666666666666,0.0,0.9166666666666666
47,0.1,both,92,67,0.8369565217391305,3.989130434782609,0.0,0.0,1.0
47,0.1,all,301,142,0.8903654485049833,3.7308970099667773,0.028169014084507043,0.0880503144654088,0.9401993355481728
47,0.15,derm,197,69,0.9187817258883249,3.2436548223350252,0.057971014492753624,0.1796875,0.8629441624365483
47,0.15,clin,12,6,0.5833333333333334,2.5,0.3333333333333333,0.0,0.8333333333333334
47,0.15,both,92,67,0.8260869565217391,3.6847826086956523,0.0,0.0,1.0
47,0.15,all,301,142,0.8770764119601329,3.3488372093023258,0.04225352112676056,0.14465408805031446,0.9036544850498339
48,0.05,derm,177,85,0.9661016949152542,6.107344632768362,0.0,0.0,1.0
48,0.05,clin,14,13,1.0,6.0,0.0,0.0,1.0
48,0.05,both,82,56,0.9634146341463414,6.060975609756097,0.0,0.0,1.0
48,0.05,all,273,154,0.967032967032967,6.087912087912088,0.0,0.0,1.0
48,0.1,derm,177,85,0.9152542372881356,4.796610169491525,0.011764705882352941,0.0,0.9943502824858758
48,0.1,clin,14,13,0.8571428571428571,4.285714285714286,0.07692307692307693,0.0,0.9285714285714286
48,0.1,both,82,56,0.926829268292683,4.597560975609756,0.0,0.0,1.0
48,0.1,all,273,154,0.9157509157509157,4.710622710622711,0.012987012987012988,0.0,0.9926739926739927
48,0.15,derm,177,85,0.8757062146892656,3.615819209039548,0.03529411764705882,0.17391304347826086,0.8926553672316384
48,0.15,clin,14,13,0.8571428571428571,3.5,0.07692307692307693,0.0,0.9285714285714286
48,0.15,both,82,56,0.8658536585365854,3.8292682926829267,0.0,0.0,1.0
48,0.15,all,273,154,0.8717948717948718,3.673992673992674,0.025974025974025976,0.13445378151260504,0.9267399267399268
49,0.05,derm,236,80,0.9745762711864406,5.923728813559322,0.0,0.0,1.0
49,0.05,clin,21,15,0.8571428571428571,5.619047619047619,0.0,0.0,1.0
49,0.05,both,81,56,0.8888888888888888,5.790123456790123,0.0,0.0,1.0
49,0.05,all,338,151,0.9467455621301775,5.872781065088757,0.0,0.0,1.0
49,0.1,derm,236,80,0.9491525423728814,4.733050847457627,0.0125,0.00641025641025641,0.9915254237288136
49,0.1,clin,21,15,0.8095238095238095,4.238095238095238,0.0,0.0,1.0
49,0.1,both,81,56,0.8765432098765432,4.481481481481482,0.0,0.0,1.0
49,0.1,all,338,151,0.9230769230769231,4.6420118343195265,0.006622516556291391,0.0053475935828877,0.9940828402366864
49,0.15,derm,236,80,0.9067796610169492,3.610169491525424,0.025,0.02564102564102564,0.9745762711864406
49,0.15,clin,21,15,0.6190476190476191,2.619047619047619,0.06666666666666667,0.0,0.9523809523809523
49,0.15,both,81,56,0.8271604938271605,3.567901234567901,0.0,0.04,0.9876543209876543
49,0.15,all,338,151,0.8698224852071006,3.5384615384615383,0.019867549668874173,0.026737967914438502,0.9763313609467456
50,0.05,derm,309,86,0.9967637540453075,6.158576051779935,0.0,0.0,1.0
50,0.05,clin,17,15,0.9411764705882353,6.705882352941177,0.0,0.0,1.0
50,0.05,both,81,66,1.0,6.814814814814815,0.0,0.0,1.0
50,0.05,all,407,167,0.995085995085995,6.312039312039312,0.0,0.0,1.0
50,0.1,derm,309,86,0.9805825242718447,4.11326860841424,0.03488372093023256,0.04932735426008968,0.9546925566343042
50,0.1,clin,17,15,0.8823529411764706,4.235294117647059,0.0,0.0,1.0
