cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test
pad,27,0.05,M4,10,True,1.0,1.0,0.0,1.0,1.0,5.25,4
pad,27,0.1,B,84,False,0.8846153846153846,0.901639344262295,,0.9102564102564102,0.9262295081967212,3.1153846153846154,78
pad,27,0.1,M1,18,False,1.0,1.0,0.0,1.0,1.0,3.433333333333333,30
pad,27,0.1,M2,150,False,0.8053097345132744,0.8150183150183151,0.07079646017699115,0.9292035398230089,0.9285714285714286,2.84070796460177,113
pad,27,0.1,M3,64,False,0.8913043478260869,0.8648648648648649,0.043478260869565216,0.9565217391304348,0.9459459459459459,2.782608695652174,46
pad,27,0.1,M4,10,False,1.0,1.0,0.0,1.0,1.0,4.25,4
pad,27,0.15,B,84,False,0.8461538461538461,0.8715846994535519,,0.9102564102564102,0.9262295081967213,2.6666666666666665,78
pad,27,0.15,M1,18,False,0.9666666666666667,0.9523809523809523,0.03333333333333333,0.9666666666666667,0.9523809523809523,3.1,30
pad,27,0.15,M2,150,False,0.7699115044247787,0.7793040293040293,0.061946902654867256,0.9380530973451328,0.9340659340659341,2.601769911504425,113
pad,27,0.15,M3,64,False,0.7391304347826086,0.7117117117117117,0.08695652173913043,0.9130434782608695,0.8918918918918919,2.4782608695652173,46
pad,27,0.15,M4,10,False,1.0,1.0,0.0,1.0,1.0,4.25,4
hiba,28,0.05,B,190,False,0.9814814814814815,0.9736842105263158,,1.0,1.0,6.216049382716049,162
hiba,28,0.05,M1,19,False,1.0,1.0,0.0,1.0,1.0,6.136363636363637,22
hiba,28,0.05,M2,207,False,0.956140350877193,0.9505494505494505,0.0,1.0,1.0,6.614035087719298,114
hiba,28,0.05,M3,23,False,1.0,1.0,0.0,1.0,1.0,6.666666666666667,15
hiba,28,0.1,B,190,False,0.9753086419753086,0.9671052631578947,,0.9814814814814815,0.9940660474716202,4.339506172839506,162
hiba,28,0.1,M1,19,False,1.0,1.0,0.0,1.0,1.0,4.863636363636363,22
hiba,28,0.1,M2,207,False,0.9122807017543859,0.8956043956043956,0.0,1.0,1.0,4.964912280701754,114
hiba,28,0.1,M3,23,False,1.0,1.0,0.0,1.0,1.0,4.8,15
hiba,28,0.15,B,190,False,0.9382716049382716,0.8881578947368421,,0.9012345679012346,0.941047471620227,3.493827160493827,162
hiba,28,0.15,M1,19,False,0.9090909090909091,0.9523809523809524,0.0,1.0,1.0,3.8636363636363638,22
hiba,28,0.15,M2,207,False,0.8333333333333334,0.8241758241758241,0.008771929824561403,0.9912280701754386,0.989010989010989,4.192982456140351,114
hiba,28,0.15,M3,23,False,0.8666666666666667,0.75,0.0,1.0,1.0,3.933333333333333,15
pad,28,0.05,B,82,False,0.9512195121951219,0.9523809523809523,,0.9390243902439024,0.9523809523809523,3.7439024390243905,82
pad,28,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.052631578947368,19
pad,28,0.05,M2,145,False,0.9516129032258065,0.9583333333333334,0.008064516129032258,0.9919354838709677,0.9895833333333334,4.137096774193548,124
pad,28,0.05,M3,52,False,1.0,1.0,0.0,1.0,1.0,4.60655737704918,61
pad,28,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.142857142857143,7
pad,28,0.05,M5,3,True,,,,,,,0
pad,28,0.1,B,82,False,0.7439024390243902,0.7407407407407407,,0.9146341463414634,0.9259259259259259,2.5853658536585367,82
pad,28,0.1,M1,25,False,1.0,1.0,0.0,1.0,1.0,3.0526315789473686,19
pad,28,0.1,M2,145,False,0.9032258064516129,0.9166666666666666,0.008064516129032258,0.9919354838709677,0.9895833333333334,2.975806451612903,124
pad,28,0.1,M3,52,False,0.9344262295081968,0.9319727891156464,0.01639344262295082,0.9836065573770492,0.9795918367346939,3.2131147540983607,61
pad,28,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.285714285714286,7
pad,28,0.1,M5,3,True,,,,,,,0
pad,28,0.15,B,82,False,0.7195121951219512,0.7169312169312169,,0.9146341463414634,0.9259259259259259,2.3658536585365852,82
pad,28,0.15,M1,25,False,0.8947368421052632,0.8928571428571429,0.05263157894736842,0.9473684210526315,0.9642857142857143,2.526315789473684,19
pad,28,0.15,M2,145,False,0.8709677419354839,0.8854166666666666,0.008064516129032258,0.9919354838709677,0.9895833333333334,2.7096774193548385,124
pad,28,0.15,M3,52,False,0.9180327868852459,0.9115646258503403,0.01639344262295082,0.9836065573770492,0.9795918367346939,2.8852459016393444,61
pad,28,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,3.857142857142857,7
pad,28,0.15,M5,3,True,,,,,,,0
hiba,29,0.05,B,180,False,0.952755905511811,0.9365310077519379,,1.0,1.0,6.015748031496063,254
hiba,29,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,5.928571428571429,14
hiba,29,0.05,M2,217,False,0.9504950495049505,0.9506172839506173,0.0,1.0,1.0,6.1683168316831685,101
hiba,29,0.05,M3,17,True,1.0,1.0,0.0,1.0,1.0,6.9411764705882355,17
hiba,29,0.1,B,180,False,0.937007874015748,0.9205426356589146,,1.0,1.0,4.346456692913386,254
hiba,29,0.1,M1,23,False,0.8571428571428571,0.9333333333333333,0.0,1.0,1.0,4.285714285714286,14
hiba,29,0.1,M2,217,False,0.9207920792079208,0.9135802469135802,0.0,1.0,1.0,4.97029702970297,101
hiba,29,0.1,M3,17,False,1.0,1.0,0.0,1.0,1.0,5.647058823529412,17
hiba,29,0.15,B,180,False,0.8937007874015748,0.8425387596899224,,0.8818897637795275,0.9393456995201181,3.1377952755905514,254
hiba,29,0.15,M1,23,False,0.8571428571428571,0.9333333333333333,0.0,1.0,1.0,3.5714285714285716,14
hiba,29,0.15,M2,217,False,0.8415841584158416,0.8600823045267488,0.0,1.0,1.0,3.9702970297029703,101
hiba,29,0.15,M3,17,False,1.0,1.0,0.0,1.0,1.0,4.470588235294118,17
pad,29,0.05,B,88,False,0.9428571428571428,0.9502923976608187,,0.9571428571428572,0.9473684210526315,3.942857142857143,70
pad,29,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,4.380952380952381,21
pad,29,0.05,M2,130,False,0.9111111111111111,0.9054054054054054,0.014814814814814815,0.9851851851851852,0.9819819819819819,3.9703703703703703,135
pad,29,0.05,M3,65,False,0.9333333333333333,0.9166666666666666,0.022222222222222223,0.9777777777777777,0.9722222222222222,3.977777777777778,45
pad,29,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.285714285714286,7
pad,29,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,5.0,1
pad,29,0.1,B,88,False,0.8428571428571429,0.8538011695906432,,0.9142857142857143,0.9035087719298246,3.1,70
pad,29,0.1,M1,23,False,1.0,1.0,0.0,1.0,1.0,3.380952380952381,21
pad,29,0.1,M2,130,False,0.8296296296296296,0.8378378378378378,0.037037037037037035,0.9629629629629629,0.963963963963964,2.8962962962962964,135
pad,29,0.1,M3,65,False,0.8888888888888888,0.875,0.022222222222222223,0.9777777777777777,0.9722222222222222,3.2,45
pad,29,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.285714285714286,7
pad,29,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.0,1
pad,29,0.15,B,88,False,0.8,0.8011695906432749,,0.8857142857142857,0.9093567251461987,2.6857142857142855,70
pad,29,0.15,M1,23,False,1.0,1.0,0.0,1.0,1.0,3.142857142857143,21
pad,29,0.15,M2,130,False,0.8,0.8018018018018018,0.02962962962962963,0.9703703703703703,0.9684684684684685,2.577777777777778,135
pad,29,0.15,M3,65,False,0.8,0.7916666666666666,0.044444444444444446,0.9555555555555556,0.9444444444444444,2.7111111111111112,45
pad,29,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,3.857142857142857,7
pad,29,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.0,1
hiba,30,0.05,B,190,False,0.9692982456140351,0.9320175438596493,,1.0,1.0,5.907894736842105,228
hiba,30,0.05,M1,24,False,1.0,1.0,0.0,1.0,1.0,6.578947368421052,19
hiba,30,0.05,M2,205,False,0.9642857142857143,0.9695340501792116,0.0,1.0,1.0,6.339285714285714,112
hiba,30,0.05,M3,20,False,1.0,1.0,0.0,1.0,1.0,6.5,12
hiba,30,0.1,B,190,False,0.956140350877193,0.9100877192982455,,0.956140350877193,0.9695576611211286,4.004385964912281,228
hiba,30,0.1,M1,24,False,1.0,1.0,0.0,1.0,1.0,4.631578947368421,19
hiba,30,0.1,M2,205,False,0.8571428571428571,0.8512544802867384,0.026785714285714284,0.9732142857142857,0.978494623655914,4.642857142857143,112
hiba,30,0.1,M3,20,False,0.9166666666666666,0.9090909090909091,0.0,1.0,1.0,4.666666666666667,12
hiba,30,0.15,B,190,False,0.9122807017543859,0.8185307017543859,,0.8464912280701754,0.9274022868256614,3.0482456140350878,228
hiba,30,0.15,M1,24,False,1.0,1.0,0.0,1.0,1.0,4.157894736842105,19
hiba,30,0.15,M2,205,False,0.7946428571428571,0.7948028673835125,0.044642857142857144,0.9553571428571429,0.956989247311828,3.7142857142857144,112
hiba,30,0.15,M3,20,False,0.8333333333333334,0.8181818181818182,0.0,1.0,1.0,4.0,12
pad,30,0.05,B,93,False,0.9571428571428572,0.9519230769230769,,0.9428571428571428,0.9615384615384616,3.6285714285714286,70
pad,30,0.05,M1,22,False,1.0,1.0,0.0,1.0,1.0,4.08,25
pad,30,0.05,M2,147,False,0.9557522123893806,0.9521276595744681,0.0,1.0,1.0,4.345132743362832,113
pad,30,0.05,M3,64,False,1.0,1.0,0.0,1.0,1.0,4.32,50
pad,30,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.285714285714286,7
pad,30,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,30,0.1,B,93,False,0.8714285714285714,0.8717948717948718,,0.8714285714285714,0.8878205128205128,2.914285714285714,70
pad,30,0.1,M1,22,False,1.0,1.0,0.0,1.0,1.0,3.08,25
pad,30,0.1,M2,147,False,0.9380530973451328,0.9308510638297872,0.017699115044247787,0.9823008849557522,0.9787234042553191,3.3893805309734515,113
pad,30,0.1,M3,64,False,0.86,0.8333333333333333,0.04,0.96,0.9459459459459459,3.18,50
pad,30,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,4.285714285714286,7
pad,30,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.0,2
pad,30,0.15,B,93,False,0.8428571428571429,0.858974358974359,,0.8428571428571429,0.8621794871794872,2.414285714285714,70
pad,30,0.15,M1,22,False,1.0,1.0,0.0,1.0,1.0,2.84,25
pad,30,0.15,M2,147,False,0.8407079646017699,0.824468085106383,0.02654867256637168,0.9734513274336283,0.9680851063829787,2.893805309734513,113
pad,30,0.15,M3,64,False,0.84,0.8063063063063063,0.06,0.94,0.918918918918919,2.98,50
pad,30,0.15,M4,8,False,1.0,1.0,0.0,1.0,1.0,3.7142857142857144,7
pad,30,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.0,2
hiba,31,0.05,B,181,False,0.9631578947368421,0.9441176470588235,,1.0,1.0,6.226315789473684,190
hiba,31,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,5.928571428571429,14
hiba,31,0.05,M2,209,False,0.991304347826087,0.9887640449438202,0.0,1.0,1.0,6.626086956521739,115
hiba,31,0.05,M3,25,False,1.0,1.0,0.0,1.0,1.0,6.5,6
hiba,31,0.1,B,181,False,0.9368421052631579,0.9264705882352942,,0.9894736842105263,0.9973856209150326,4.8052631578947365,190
hiba,31,0.1,M1,25,False,0.7142857142857143,0.8541666666666666,0.0,1.0,1.0,4.785714285714286,14
hiba,31,0.1,M2,209,False,0.9652173913043478,0.9691011235955056,0.0,1.0,1.0,5.417391304347826,115
hiba,31,0.1,M3,25,False,1.0,1.0,0.0,1.0,1.0,5.333333333333333,6
hiba,31,0.15,B,181,False,0.9105263157894737,0.8947058823529411,,0.9421052631578948,0.9730392156862745,3.789473684210526,190
hiba,31,0.15,M1,25,False,0.7142857142857143,0.8541666666666666,0.0,1.0,1.0,3.7857142857142856,14
hiba,31,0.15,M2,209,False,0.9391304347826087,0.9353932584269663,0.0,1.0,1.0,4.443478260869565,115
hiba,31,0.15,M3,25,False,1.0,1.0,0.0,1.0,1.0,4.666666666666667,6
pad,31,0.05,B,90,False,0.9210526315789473,0.9121212121212122,,0.9605263157894737,0.9636363636363636,3.8552631578947367,76
pad,31,0.05,M1,21,False,0.9354838709677419,0.9166666666666666,0.0,1.0,1.0,3.806451612903226,31
pad,31,0.05,M2,139,False,0.9920634920634921,0.9950980392156863,0.0,1.0,1.0,4.317460317460317,126
pad,31,0.05,M3,61,False,0.9285714285714286,0.9166666666666667,0.0,1.0,1.0,3.642857142857143,56
pad,31,0.05,M4,7,True,1.0,1.0,0.0,1.0,1.0,5.285714285714286,7
pad,31,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.5,2
pad,31,0.1,B,90,False,0.8947368421052632,0.8878787878787878,,0.9210526315789473,0.9333333333333332,3.1973684210526314,76
pad,31,0.1,M1,21,False,0.9354838709677419,0.9166666666666666,0.0,1.0,1.0,3.129032258064516,31
pad,31,0.1,M2,139,False,0.9047619047619048,0.9117647058823529,0.0,1.0,1.0,3.357142857142857,126
pad,31,0.1,M3,61,False,0.9285714285714286,0.9166666666666667,0.0,1.0,1.0,3.1785714285714284,56
pad,31,0.1,M4,7,True,1.0,1.0,0.0,1.0,1.0,4.714285714285714,7
pad,31,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.0,2
pad,31,0.15,B,90,False,0.8421052631578947,0.8454545454545455,,0.9078947368421053,0.9242424242424243,2.6842105263157894,76
pad,31,0.15,M1,21,False,0.8387096774193549,0.8425925925925927,0.06451612903225806,0.9354838709677419,0.9444444444444444,2.5806451612903225,31
pad,31,0.15,M2,139,False,0.8412698412698413,0.8594771241830065,0.007936507936507936,0.9920634920634921,0.9901960784313726,2.9603174603174605,126
pad,31,0.15,M3,61,False,0.8214285714285714,0.8,0.03571428571428571,0.9642857142857143,0.95,2.8035714285714284,56
pad,31,0.15,M4,7,False,0.8571428571428571,0.8571428571428571,0.0,1.0,1.0,3.2857142857142856,7
pad,31,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,5.0,2
hiba,32,0.05,B,192,False,0.9256756756756757,0.9397522522522521,,1.0,1.0,5.358108108108108,148
hiba,32,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,5.842105263157895,19
hiba,32,0.05,M2,205,False,0.9495798319327731,0.9587813620071685,0.0,1.0,1.0,6.07563025210084,119
hiba,32,0.05,M3,25,False,1.0,1.0,0.0,1.0,1.0,6.090909090909091,11
hiba,32,0.1,B,192,False,0.8851351351351351,0.9065315315315314,,0.9662162162162162,0.9815315315315314,3.858108108108108,148
hiba,32,0.1,M1,23,False,0.8947368421052632,0.95,0.0,1.0,1.0,4.315789473684211,19
hiba,32,0.1,M2,205,False,0.9411764705882353,0.9480286738351255,0.0,1.0,1.0,4.983193277310924,119
hiba,32,0.1,M3,25,False,1.0,1.0,0.0,1.0,1.0,4.636363636363637,11
hiba,32,0.15,B,192,False,0.8581081081081081,0.8834459459459459,,0.8716216216216216,0.934572072072072,3.168918918918919,148
hiba,32,0.15,M1,23,False,0.8947368421052632,0.95,0.0,1.0,1.0,3.6842105263157894,19
hiba,32,0.15,M2,205,False,0.9159663865546218,0.9265232974910395,0.0,1.0,1.0,4.260504201680672,119
hiba,32,0.15,M3,25,False,1.0,1.0,0.0,1.0,1.0,4.2727272727272725,11
pad,32,0.05,B,91,False,0.9726027397260274,0.9845679012345679,,0.9452054794520548,0.9506172839506173,3.8493150684931505,73
pad,32,0.05,M1,20,False,1.0,1.0,0.0,1.0,1.0,4.2592592592592595,27
pad,32,0.05,M2,143,False,0.926829268292683,0.9285714285714286,0.008130081300813009,0.991869918699187,0.9897959183673469,4.065040650406504,123
pad,32,0.05,M3,55,False,1.0,1.0,0.0,1.0,1.0,4.480769230769231,52
pad,32,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,5.4,5
pad,32,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,32,0.1,B,91,False,0.9315068493150684,0.9506172839506173,,0.8767123287671232,0.8796296296296298,3.136986301369863,73
pad,32,0.1,M1,20,False,1.0,1.0,0.0,1.0,1.0,3.5185185185185186,27
pad,32,0.1,M2,143,False,0.8292682926829268,0.8367346938775511,0.032520325203252036,0.967479674796748,0.9642857142857143,3.2845528455284554,123
pad,32,0.1,M3,55,False,0.9423076923076923,0.9347826086956522,0.038461538461538464,0.9615384615384616,0.9565217391304348,3.6346153846153846,52
pad,32,0.1,M4,9,False,1.0,1.0,0.0,1.0,1.0,3.4,5
pad,32,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,32,0.15,B,91,False,0.9178082191780822,0.9444444444444444,,0.863013698630137,0.8703703703703702,2.7260273972602738,73
pad,32,0.15,M1,20,False,0.9259259259259259,0.8947368421052632,0.037037037037037035,0.9629629629629629,0.9473684210526315,2.8518518518518516,27
pad,32,0.15,M2,143,False,0.7560975609756098,0.7678571428571429,0.032520325203252036,0.967479674796748,0.9642857142857143,2.6260162601626016,123
pad,32,0.15,M3,55,False,0.9230769230769231,0.9239130434782609,0.038461538461538464,0.9615384615384616,0.9565217391304348,3.1538461538461537,52
pad,32,0.15,M4,9,False,1.0,1.0,0.0,1.0,1.0,3.2,5
pad,32,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
hiba,33,0.05,B,188,False,0.9818840579710145,0.9487179487179487,,1.0,1.0,5.797101449275362,276
hiba,33,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,6.538461538461538,13
hiba,33,0.05,M2,203,False,0.9316239316239316,0.9385964912280702,0.0,1.0,1.0,6.256410256410256,117
hiba,33,0.05,M3,27,False,1.0,1.0,0.0,1.0,1.0,6.8,5
hiba,33,0.1,B,188,False,0.9637681159420289,0.9188034188034186,,0.9710144927536232,0.9800272377195453,4.068840579710145,276
hiba,33,0.1,M1,26,False,0.9230769230769231,0.9642857142857143,0.0,1.0,1.0,5.153846153846154,13
hiba,33,0.1,M2,203,False,0.8803418803418803,0.8807017543859648,0.008547008547008548,0.9914529914529915,0.9947368421052631,4.7094017094017095,117
hiba,33,0.1,M3,27,False,1.0,1.0,0.0,1.0,1.0,5.4,5
hiba,33,0.15,B,188,False,0.927536231884058,0.8464743589743591,,0.8297101449275363,0.9021238377007609,2.996376811594203,276
hiba,33,0.15,M1,26,False,0.8461538461538461,0.9285714285714286,0.0,1.0,1.0,3.769230769230769,13
hiba,33,0.15,M2,203,False,0.8547008547008547,0.8614035087719297,0.03418803418803419,0.9658119658119658,0.9631578947368421,3.8205128205128207,117
hiba,33,0.15,M3,27,False,0.8,0.875,0.0,1.0,1.0,3.6,5
pad,33,0.05,B,98,False,0.9672131147540983,0.9680851063829787,,0.9508196721311475,0.9609929078014185,3.819672131147541,61
pad,33,0.05,M1,25,False,0.9523809523809523,0.9285714285714286,0.0,1.0,1.0,4.238095238095238,21
pad,33,0.05,M2,144,False,0.9349593495934959,0.9381443298969072,0.0,1.0,1.0,4.146341463414634,123
pad,33,0.05,M3,61,False,0.9615384615384616,0.95,0.0,1.0,1.0,4.038461538461538,52
pad,33,0.05,M4,6,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,9
pad,33,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,33,0.1,B,98,False,0.9508196721311475,0.9609929078014185,,0.9016393442622951,0.9078014184397164,3.4754098360655736,61
pad,33,0.1,M1,25,False,0.9523809523809523,0.9285714285714286,0.0,1.0,1.0,3.761904761904762,21
pad,33,0.1,M2,144,False,0.9024390243902439,0.9020618556701031,0.008130081300813009,0.991869918699187,0.9896907216494846,3.5772357723577235,123
pad,33,0.1,M3,61,False,0.9423076923076923,0.925,0.019230769230769232,0.9807692307692307,0.975,3.5384615384615383,52
pad,33,0.1,M4,6,True,1.0,1.0,0.0,1.0,1.0,4.555555555555555,9
pad,33,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
pad,33,0.15,B,98,False,0.9344262295081968,0.9503546099290782,,0.8852459016393442,0.9007092198581559,3.0,61
pad,33,0.15,M1,25,False,0.9047619047619048,0.8928571428571429,0.047619047619047616,0.9523809523809523,0.9642857142857143,2.857142857142857,21
pad,33,0.15,M2,144,False,0.8780487804878049,0.8814432989690721,0.008130081300813009,0.991869918699187,0.9896907216494846,3.040650406504065,123
pad,33,0.15,M3,61,False,0.9038461538461539,0.8958333333333333,0.019230769230769232,0.9807692307692307,0.975,3.0,52
pad,33,0.15,M4,6,False,1.0,1.0,0.0,1.0,1.0,3.7777777777777777,9
pad,33,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,3.0,1
hiba,34,0.05,B,184,False,0.933649289099526,0.9090447154471544,,1.0,1.0,5.308056872037914,211
hiba,34,0.05,M1,22,False,0.9411764705882353,0.9090909090909091,0.0,1.0,1.0,5.823529411764706,17
hiba,34,0.05,M2,208,False,0.926605504587156,0.9185185185185186,0.0,1.0,1.0,5.944954128440367,109
hiba,34,0.05,M3,28,False,0.75,0.6666666666666666,0.0,1.0,1.0,5.75,4
hiba,34,0.1,B,184,False,0.9004739336492891,0.8522357723577235,,0.9620853080568721,0.9870323675041262,3.876777251184834,211
hiba,34,0.1,M1,22,False,0.8235294117647058,0.8181818181818182,0.0,1.0,1.0,4.529411764705882,17
hiba,34,0.1,M2,208,False,0.8715596330275229,0.8629629629629628,0.01834862385321101,0.981651376146789,0.9833333333333333,4.651376146788991,109
hiba,34,0.1,M3,28,False,0.75,0.6666666666666666,0.0,1.0,1.0,4.5,4
hiba,34,0.15,B,184,False,0.8246445497630331,0.7487745098039217,,0.8720379146919431,0.9270141817959532,2.6824644549763033,211
hiba,34,0.15,M1,22,False,0.8235294117647058,0.8181818181818182,0.058823529411764705,0.9411764705882353,0.9545454545454546,3.6470588235294117,17
hiba,34,0.15,M2,208,False,0.8256880733944955,0.8129629629629629,0.045871559633027525,0.9541284403669725,0.9574074074074075,3.5045871559633026,109
hiba,34,0.15,M3,28,False,0.75,0.6666666666666666,0.0,1.0,1.0,3.75,4
pad,34,0.05,B,85,False,0.9358974358974359,0.9444444444444444,,0.9358974358974359,0.9361111111111112,3.58974358974359,78
pad,34,0.05,M1,22,False,0.9629629629629629,0.9705882352941176,0.0,1.0,1.0,4.407407407407407,27
pad,34,0.05,M2,136,False,0.9411764705882353,0.9380952380952381,0.007352941176470588,0.9926470588235294,0.9904761904761905,4.044117647058823,136
pad,34,0.05,M3,58,False,0.9454545454545454,0.9302325581395349,0.0,1.0,1.0,4.236363636363636,55
pad,34,0.05,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.428571428571429,7
pad,34,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.0,2
pad,34,0.1,B,85,False,0.8974358974358975,0.8944444444444444,,0.8717948717948718,0.8722222222222221,3.051282051282051,78
pad,34,0.1,M1,22,False,0.9629629629629629,0.9705882352941176,0.0,1.0,1.0,3.8518518518518516,27
pad,34,0.1,M2,136,False,0.8823529411764706,0.8666666666666667,0.022058823529411766,0.9779411764705882,0.9714285714285714,3.375,136
pad,34,0.1,M3,58,False,0.9090909090909091,0.8837209302325582,0.0,1.0,1.0,3.5272727272727273,55
pad,34,0.1,M4,8,True,1.0,1.0,0.0,1.0,1.0,5.0,7
pad,34,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,3.5,2
pad,34,0.15,B,85,False,0.8589743589743589,0.8638888888888889,,0.8589743589743589,0.8666666666666667,2.5,78
pad,34,0.15,M1,22,False,0.8518518518518519,0.8627450980392157,0.037037037037037035,0.9629629629629629,0.9705882352941176,2.740740740740741,27
pad,34,0.15,M2,136,False,0.8308823529411765,0.8119047619047619,0.022058823529411766,0.9779411764705882,0.9714285714285714,2.838235294117647,136
pad,34,0.15,M3,58,False,0.9090909090909091,0.8837209302325582,0.0,1.0,1.0,3.036363636363636,55
pad,34,0.15,M4,8,False,0.8571428571428571,0.8333333333333334,0.0,1.0,1.0,3.142857142857143,7
pad,34,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,3.5,2
hiba,35,0.05,B,180,False,0.9897959183673469,0.9825581395348837,,1.0,1.0,5.688775510204081,196
hiba,35,0.05,M1,23,False,0.9375,0.9,0.0,1.0,1.0,6.125,16
hiba,35,0.05,M2,211,False,0.9464285714285714,0.9559386973180077,0.0,1.0,1.0,6.517857142857143,112
hiba,35,0.05,M3,23,False,0.9230769230769231,0.875,0.0,1.0,1.0,6.153846153846154,13
hiba,35,0.1,B,180,False,0.9642857142857143,0.937984496124031,,0.9336734693877551,0.9812813497492019,3.566326530612245,196
hiba,35,0.1,M1,23,False,0.9375,0.9,0.0,1.0,1.0,5.0625,16
hiba,35,0.1,M2,211,False,0.8482142857142857,0.8553639846743295,0.008928571428571428,0.9910714285714286,0.9942528735632183,4.767857142857143,112
hiba,35,0.1,M3,23,False,0.8461538461538461,0.75,0.0,1.0,1.0,3.923076923076923,13
hiba,35,0.15,B,180,False,0.9081632653061225,0.8505813953488373,,0.7908163265306123,0.8991450068399452,2.7142857142857144,196
hiba,35,0.15,M1,23,False,0.8125,0.8,0.0625,0.9375,0.95,4.1875,16
hiba,35,0.15,M2,211,False,0.7946428571428571,0.8170498084291187,0.017857142857142856,0.9821428571428571,0.9827586206896551,3.9107142857142856,112
hiba,35,0.15,M3,23,False,0.8461538461538461,0.75,0.0,1.0,1.0,3.4615384615384617,13
pad,35,0.05,B,94,False,0.9841269841269841,0.9934640522875818,,0.9841269841269841,0.9803921568627451,4.301587301587301,63
pad,35,0.05,M1,21,False,1.0,1.0,0.0,1.0,1.0,4.916666666666667,24
pad,35,0.05,M2,143,False,0.9923076923076923,0.9897959183673469,0.0,1.0,1.0,4.746153846153846,130
pad,35,0.05,M3,60,False,0.9615384615384616,0.9512195121951219,0.019230769230769232,0.9807692307692307,0.975609756097561,4.326923076923077,52
pad,35,0.05,M4,7,True,1.0,1.0,0.0,1.0,1.0,5.428571428571429,7
pad,35,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,6.0,2
pad,35,0.1,B,94,False,0.9523809523809523,0.954248366013072,,0.9047619047619048,0.9150326797385622,3.4603174603174605,63
pad,35,0.1,M1,21,False,1.0,1.0,0.0,1.0,1.0,4.0,24
pad,35,0.1,M2,143,False,0.9692307692307692,0.9591836734693877,0.007692307692307693,0.9923076923076923,0.9897959183673469,3.8076923076923075,130
pad,35,0.1,M3,60,False,0.9615384615384616,0.9512195121951219,0.019230769230769232,0.9807692307692307,0.975609756097561,3.6538461538461537,52
pad,35,0.1,M4,7,True,1.0,1.0,0.0,1.0,1.0,4.571428571428571,7
pad,35,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.0,2
pad,35,0.15,B,94,False,0.8095238095238095,0.8202614379084968,,0.9047619047619048,0.9281045751633987,2.6984126984126986,63
pad,35,0.15,M1,21,False,1.0,1.0,0.0,1.0,1.0,3.4166666666666665,24
pad,35,0.15,M2,143,False,0.8846153846153846,0.8843537414965987,0.023076923076923078,0.9769230769230769,0.9744897959183674,2.9384615384615387,130
pad,35,0.15,M3,60,False,0.9423076923076923,0.9390243902439024,0.019230769230769232,0.9807692307692307,0.975609756097561,3.0576923076923075,52
pad,35,0.15,M4,7,False,0.7142857142857143,0.7142857142857143,0.0,1.0,1.0,2.857142857142857,7
pad,35,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,3.5,2
hiba,36,0.05,B,186,False,0.9607843137254902,0.959375,,1.0,1.0,6.228758169934641,153
